level_0,Action,Documentary,Adventure,Comedy,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,Animation,Language,combined_features,title,id,popularity,index,keywords
199109,,,,,,,,,,,,,,,,,,,English,                  English medicine surgeon superhuman based on manga anime ,Black Jack: The Movie,27213,4.994,33924,medicine surgeon superhuman based on manga anime 
180843,,Documentary,,,,,,,,,,,,,,,,,Foreign, Documentary                 Foreign nun church choir witness protection musical gospel concert murder singer singing nun fish out of water witness to murder mother superior monastery catholic church mob boss ,Sister Act,2005,23.684,29640,nun church choir witness protection musical gospel concert murder singer singing nun fish out of water witness to murder mother superior monastery catholic church mob boss 
79358,,,,,,,,,,,Mystery,,,,Thriller,,,,English,          Mystery    Thriller    English cabaret nightclub counterfeiter counterfeiting ,Danger Pays,400549,2.145,10409,cabaret nightclub counterfeiter counterfeiting 
111705,,,,,Drama,,,,,,,,,,,,,,English,    Drama              English villa thief ,Schoolgirl Hitchhikers,80970,2.888,16118,villa thief 
127632,,,,,,,,,Horror,,,,,,,,,,English,        Horror          English mystery haunting ghost haunted manor ,Child of Glass,64248,2.226,19080,mystery haunting ghost haunted manor 
178494,,,,,Drama,,,,,,,,,,,,,,English,    Drama              English pornography bachelor television impotence overweight man rejection hypochondriac slice of life loneliness omaha prostitution security guard nebraska voiceover incel ,Even Hitler Had a Girlfriend,200884,2.198,29235,pornography bachelor television impotence overweight man rejection hypochondriac slice of life loneliness omaha prostitution security guard nebraska voiceover incel 
52652,,,,,,,,,,,,,,,,,,,Foreign,                  Foreign movie business musical director hoax ,Slightly French,241794,2.621,5232,movie business musical director hoax 
163919,,,,,Drama,,,,,,,,,,,,,,Foreign,    Drama              Foreign police brutality ghetto delinquency police east los angeles gang gang member mexican american barrio colleague ,Colors,10126,11.769,26080,police brutality ghetto delinquency police east los angeles gang gang member mexican american barrio colleague 
149839,,,,Comedy,Drama,,,,,,,,,,,,,,Foreign,   Comedy Drama              Foreign world war ii louisiana racist revenge flashback boot camp based on play or musical dead soldier 1940s military law ,A Soldier's Story,26522,9.236,23252,world war ii louisiana racist revenge flashback boot camp based on play or musical dead soldier 1940s military law 
57436,Action,,,,,,,,,,,,,,,,,,Foreign,,Dad Becomes Mom,118877,1.576,6212,
33072,Action,,,,,,,,,,,,,,,,,,Foreign,Action                  Foreign france musketeer gascon ,The Three Musketeers,144919,1.61,2111,france musketeer gascon 
51471,,,,,Drama,,,,,,,,,,,,,,Foreign,    Drama              Foreign yakuza gangster doctor alcoholic tuberculosis ,Drunken Angel,25858,9.742,5004,yakuza gangster doctor alcoholic tuberculosis 
43185,,,,,,,,,Horror,,Mystery,,,,,,,,English,        Horror  Mystery        English south seas based on novel or book uncle 18th century polynesia bonded servant ,Son of Fury: The Story of Benjamin Blake,44530,5.244,3498,south seas based on novel or book uncle 18th century polynesia bonded servant 
186048,,,,,Drama,,,,,,,,,,,,,,Foreign,    Drama              Foreign forest troll ring ,Viktor and Viktoria,159286,1.751,30827,forest troll ring 
193666,,,,,Drama,,,,,,,Romance,,,,,,,English,,Black Fox,115418,2.444,32565,
151840,,Documentary,,,,,,,,,,,,,,,,,Foreign,,Nurse Girl Dorm: Sticky Fingers,256633,3.17,23574,
200650,,,,Comedy,,,,,Horror,,,,,,,,,Animation,Foreign,,Scorned 2,29894,4.683,34155,
123856,,,,,Drama,,,,,,,,,,,,,,Foreign,    Drama              Foreign vampire dracula ,Lady Dracula,250508,2.359,18350,vampire dracula 
24366,,,,,Drama,,,,,,,,,,Thriller,,,,English,,Sunny Side Up,86360,2.199,1077,
149446,,Documentary,,,,,,,,,,,,,,,,,Foreign, Documentary                 Foreign metal hero tokusatsu shaider ,Space Sheriff Shaider: The Movie,530277,1.676,23150,metal hero tokusatsu shaider 
136413,,,,,,,,,,,,,,,,,,,English,                  English monster reunion sitcom ,The Munsters' Revenge,30002,3.66,20753,monster reunion sitcom 
43998,,,,,Drama,,,History,,,,,,,Thriller,,,,English,    Drama   History       Thriller    English cartoon short film ,The Dover Boys at Pimento University,121171,4.142,3657,cartoon short film 
189533,,,,,,,,,,,,,,,,,,,English,                  English beach blackmail manipulation seduction pregnancy ,Confessions of a Sorority Girl,63341,3.137,31595,beach blackmail manipulation seduction pregnancy 
205680,,,,,,,,,,,,,,,Thriller,,,,English,"              Thriller    English berlin, germany casino nun red hair homeless person supermarket ambulance subway daughter money fate ",Run Lola Run,104,16.087,35343,"berlin, germany casino nun red hair homeless person supermarket ambulance subway daughter money fate "
73670,,,,Comedy,,,,,,,,,,,,,,,Foreign,   Comedy               Foreign cinematographer photography illegal prostitution cult film movie projector proto-slasher ,Peeping Tom,11167,14.318,9333,cinematographer photography illegal prostitution cult film movie projector proto-slasher 
112653,,Documentary,,,,,,,,,,,,,,,,,Foreign,,Love on a Horse,431334,2.06,16345,
131533,Action,Documentary,,,,,,History,,,,,,,,,,,Foreign,Action Documentary      History           Foreign dillinger ,The Lady in Red,39771,2.371,19777,dillinger 
128289,,,,Comedy,,,,,,,,,,,,,,,English,   Comedy               English erotic movie ,Sensual Pleasures,204315,5.239,19225,erotic movie 
194103,,,,Comedy,,,,,,,,,,,,,,,Foreign,,To the Limit,52027,4.255,32695,
61824,,,,,,,,History,,,,,,,,War,,,Foreign,       History        War   Foreign monster new mexico radiation fbi atomic bomb mutation ant martial law army giant insect giant monster desert psychiatric ward ant's nest general store entomologist giant ants animal horror storm drain scientist heroine southwest desert state police officer drunk ward formic acid traumatized child silly drunk mysterious footprint cyanide grenade worried mother atomic mutation ant eggs winged ant ,Them!,11071,8.55,7039,monster new mexico radiation fbi atomic bomb mutation ant martial law army giant insect giant monster desert psychiatric ward ant's nest general store entomologist giant ants animal horror storm drain scientist heroine southwest desert state police officer drunk ward formic acid traumatized child silly drunk mysterious footprint cyanide grenade worried mother atomic mutation ant eggs winged ant 
167887,,,,,,,,,,,,,,,,,,,English,,Part-Time Lifeguards II: The Crazy Beach,149031,1.719,26906,
181780,,Documentary,,,,,,,,,,,,,,,,,English,,Wishman,577472,2.744,29907,
79512,,,,,Drama,,,,,,,,,,,,,,Foreign,    Drama              Foreign rehabilitation father-in-law secretary drinking alcoholic in-laws public relations ,Days of Wine and Roses,32488,7.63,10442,rehabilitation father-in-law secretary drinking alcoholic in-laws public relations 
63156,,,,Comedy,,,,,,,,,,,,,,,English,,The Miracle of Marcelino,62395,29.192,7307,
29313,,,,Comedy,,,,,,,,,,,,War,,,Foreign,   Comedy            War   Foreign suicide raf (royal air force) england world war i fighter pilot pilot observer cover-up beautiful woman aviation aerial combat war hero pre-code casualty of war ,The Eagle and the Hawk,81110,3.19,1627,suicide raf (royal air force) england world war i fighter pilot pilot observer cover-up beautiful woman aviation aerial combat war hero pre-code casualty of war 
203513,,,,,Drama,,,,,,,,,,,,,,Foreign,    Drama              Foreign pilot u.s. air force fighter jet ,Surface to Air,70698,1.91,34964,pilot u.s. air force fighter jet 
196091,,,,Comedy,Drama,,,,,,,,,,,,,,English,   Comedy Drama              English navy flight jet short film ,The Magic of Flight,21928,2.338,33078,navy flight jet short film 
128158,,,,,Drama,,,,,,,,,,,,,,English,    Drama              English vietnam veteran based on novel or book heroin vietnam vietnam war drug smuggling chase saigon drug trade machine gun ,Who'll Stop the Rain,31941,6.341,19194,vietnam veteran based on novel or book heroin vietnam vietnam war drug smuggling chase saigon drug trade machine gun 
145064,,,,,,,,,,Music,,,,,,,,,Foreign,         Music         Foreign mike hammer ,"Murder Me, Murder You",130290,1.577,22318,mike hammer 
141122,,,,,Drama,,,,,,,,,,,,,,English,    Drama              English erotic movie ,Pecado Horizontal,276754,1.541,21536,erotic movie 
49529,,,,,,,,,,,,,,,,,,,English,"                  English denver, colorado stagecoach 19th century ",Stagecoach to Denver,68079,1.577,4663,"denver, colorado stagecoach 19th century "
40911,Action,,,,Drama,,,,,,,,,,,,,,Foreign,Action    Drama              Foreign fishing cartoon short film ,Pluto's Dream House,67161,3.1,3165,fishing cartoon short film 
11920,,,,Comedy,,,,,,,Mystery,,,,,,,,English,,The Merry Jail,48214,2.068,462,
79963,,,Adventure,,,Family,Fantasy,,,,,,,,,,,,Foreign,,Early Spring,176673,4.012,10475,
150862,,,,,,,,,,,,,,,,,,Animation,English,                 Animation English ghost ,The Canterville Ghost,212706,3.723,23496,ghost 
161132,,,,,Drama,,,,,,,,,,,,,,Foreign,,Keep Your Right Up,65612,3.205,25539,
92237,,,,,,,,,,,,,,,,,,,English,                  English musical ,Festival,16247,1.653,12631,musical 
76234,,,,,,,,,,,,Romance,,,,,,,English,,Seniman Bujang Lapok,70230,2.498,9822,
184024,,,,,Drama,,,,,,,,,,,,,,Foreign,,"The Tree, the Mayor and the Mediatheque",134463,3.228,30282,
111174,,,,,,,,,Horror,,,,,,,,,,English,        Horror          English marriage lawyer divorce ,Blume in Love,109259,2.485,15981,marriage lawyer divorce 
174367,,Documentary,,,,,,,,,,,,,,,,,Foreign,,Only Fools and Horses - Rodney Come Home,388769,2.175,28380,
91792,,,,,,,,,,Music,,,,,,,,Animation,Foreign,         Music        Animation Foreign gold musical outlaw shootout ,Crazy Westerners,46568,3.886,12540,gold musical outlaw shootout 
53518,,,,,Drama,,,,,,,,,,,,,,Foreign,    Drama              Foreign noir counterfeit treasury department b movie black and white ,Trapped,29260,4.495,5435,noir counterfeit treasury department b movie black and white 
157103,,,,,,,,,Horror,,Mystery,,,,Thriller,,,,English,        Horror  Mystery    Thriller    English remake ,Michi,697645,1.96,24694,remake 
44419,,,,Comedy,,,,,,,,,,,,,,,Foreign,   Comedy               Foreign child star ,Johnny Doughboy,218294,1.837,3732,child star 
114149,,,,Comedy,,,,,,,,,,,,,,,English,   Comedy               English england horror murder thriller movie star ,Madhouse,28715,5.629,16557,england horror murder thriller movie star 
107608,,,,,Drama,,,,,,,,,,Thriller,,,,English,    Drama          Thriller    English brothel gold rush ladies' man gambler mormon ,Two Brothers in Trinity,58810,1.873,15264,brothel gold rush ladies' man gambler mormon 
112220,,,,,Drama,,,,,,,,,,,,,,Foreign,    Drama              Foreign karate singer pinball ,Naked Over the Fence,73483,1.572,16245,karate singer pinball 
138968,,,,,,,,,Horror,,,,,,,,,Animation,English,        Horror         Animation English biography ,Edo Porn,77467,9.116,21196,biography 
194165,Action,,,,Drama,,,,,,,,,,,,,,Foreign,,Aasai,69422,2.202,32719,
199213,,,,,Drama,,,,,,,,,,,,,,English,,White Cargo,451443,1.502,33952,
64075,,,,,Drama,,,,,,,,,,,,,,Foreign,    Drama              Foreign court noir criminal lawyer ,Illegal,47739,4.26,7539,court noir criminal lawyer 
66062,,,,Comedy,,,,,Horror,,,,,,,,,,English,,Den kloge mand,124965,1.551,7951,
52495,Action,,,,Drama,,,,,,,,,,,,,,Foreign,Action    Drama              Foreign nun new england ,Come to the Stable,120481,1.941,5214,nun new england 
101612,,,,,Drama,,,,,,,Romance,,,,,,,English,,Tora-san's Runaway,251428,1.901,14195,
152449,,,,Comedy,,,,,,,,,,,,,,,Foreign,"   Comedy               Foreign cemetery crematorium punk rock undead zombie paramedic attic warehouse night of the living dead walking dead horror comedy louisville louisville, ky ",The Return of the Living Dead,10925,38.622,23710,"cemetery crematorium punk rock undead zombie paramedic attic warehouse night of the living dead walking dead horror comedy louisville louisville, ky "
194010,Action,,,,,,,,,,,,,,,,,,Foreign,Action                  Foreign theatre group black and white hamlet christmas theater shakespeare ,In the Bleak Midwinter,40154,2.622,32663,theatre group black and white hamlet christmas theater shakespeare 
170430,,,,,Drama,,,,,,,,,,,,,,English,    Drama              English swordplay carnival princess sword fight hong kong water slide ,A Tale from the East,106470,1.529,27585,swordplay carnival princess sword fight hong kong water slide 
203341,,,,,Drama,,Fantasy,,Horror,,,,,,,,,,English,,Wild Animals,25653,3.004,34913,
141243,,Documentary,,,,,,,,,,,,,,,,,English, Documentary                 English atomic bomb propaganda ,The Atomic Cafe,26851,3.613,21566,atomic bomb propaganda 
70728,,,,Comedy,,,,,Horror,,,,,,,,,,English,   Comedy     Horror          English bank robbery hanging ,Good Day for a Hanging,60647,2.886,8841,bank robbery hanging 
63080,,Documentary,,,,,,,,,,,,,,,,,English, Documentary                 English fur trapping ,Many Rivers to Cross,81512,2.554,7286,fur trapping 
208531,,,,,Drama,,,,,,,,,,,,,,English,,Grace & Glorie,471726,2.625,36146,
124834,,,,,Drama,,,,,,,Romance,,,,,,,English,    Drama       Romance       English pastor alien ,End of the World,3030,3.571,18573,pastor alien 
83237,,,,,Drama,,,History,,,,,,TV Movie,,War,,,English,,Maciste In King Solomon's Mines,63495,1.534,11083,
193207,,,,Comedy,,,,,,,,Romance,,,,,,,Foreign,,Gaddaar,302883,1.76,32457,
108864,,,,,,,,,,,,,,,,,,,English,                  English bondage fort apache nation native american attack racism massacre cavalry u.s. cavalry ,Ulzana's Raid,42491,9.534,15568,bondage fort apache nation native american attack racism massacre cavalry u.s. cavalry 
192181,,,,,Drama,,,,,,,,,,Thriller,,,,Foreign,    Drama          Thriller    Foreign ocean coral reef wildlife scuba diving time lapse photography oceanography island life underwater world short film ecosystem ,The Living Sea,17704,2.926,32167,ocean coral reef wildlife scuba diving time lapse photography oceanography island life underwater world short film ecosystem 
49766,,,,Comedy,Drama,,,,,,,,,,,,,,Foreign,   Comedy Drama              Foreign sibling relationship new zealand maori epic destiny husband convent (nunnery) marriage problems troubled marriage ,Green Dolphin Street,108994,4.07,4682,sibling relationship new zealand maori epic destiny husband convent (nunnery) marriage problems troubled marriage 
186044,,,,Comedy,Drama,,,,,,Mystery,,,,,,,,Foreign,"   Comedy Drama      Mystery        Foreign london, england police policeman rave culture club life raver ",The Young Americans,24909,3.657,30824,"london, england police policeman rave culture club life raver "
157969,,Documentary,,,,,,,,,,,,,,,,,Foreign, Documentary                 Foreign christmas ,The Christmas Gift,99914,3.356,24924,christmas 
115964,Action,,,Comedy,,,,,,,,,,,,,,,Foreign,,Sister Street Fighter: Hanging by a Thread,50632,3.214,16966,
199287,,,,,Drama,,,,,,,Romance,,,,,,,Foreign,    Drama       Romance       Foreign world war i hemmingway ,In Love and War,26949,9.21,33979,world war i hemmingway 
72687,,Documentary,,,,,,,,,,,,,,,,,Foreign, Documentary                 Foreign invasion ancient greece greek soldier 5th century bc ,The Giant of Marathon,18696,2.939,9198,invasion ancient greece greek soldier 5th century bc 
104344,,,,,Drama,,,,,,,,,,,,,,English,    Drama              English musical marijuana pot smoking anti establishment missing daughter ,Taking Off,59881,4.796,14652,musical marijuana pot smoking anti establishment missing daughter 
13714,Action,,Adventure,,,,,,,,,,,,,,Western,,English,Action  Adventure              Western  English based on novel or book silent film ,A Dangerous Proposal,148844,1.571,532,based on novel or book silent film 
192577,,Documentary,,,,,,,,,,,,,,,,,English, Documentary                 English pet shop witness protection alien woman director ,Pet Shop,125112,1.572,32275,pet shop witness protection alien woman director 
135449,,,,Comedy,,,,,,,,Romance,,,,,,,Foreign,,The Fiancee,198013,1.96,20513,
73837,,,,Comedy,,,,,,,,,,,,,,,English,,Escape by Night,78812,3.324,9364,
60457,,,,,,,,,,,,,,,,,,,English,,Good Lord Without Confession,63223,1.868,6790,
127970,,,,Comedy,,,,,,,,Romance,,,,,,,English,   Comedy        Romance       English plumber sequel sexual humor ,Adventures of a Plumber's Mate,86185,2.899,19155,plumber sequel sexual humor 
130601,,Documentary,,,,,,,,,,,,,,,,,English, Documentary                 English based on novel or book factory alabama based on true story single mother union labor textile worker cotton mill ,Norma Rae,40842,7.204,19579,based on novel or book factory alabama based on true story single mother union labor textile worker cotton mill 
172541,,,,,Drama,,,,,,,,,TV Movie,,,,,English,,Erotic Ghost Story,60898,11.484,27909,
132099,,Documentary,,,,,,,,,,,,,,,,,Foreign,,Wet Weekend,143676,1.702,19906,
54799,,,,,,,,,,,,,,,,,Western,,English,                Western  English train showgirl tomahawk ,A Ticket to Tomahawk,136772,2.276,5645,train showgirl tomahawk 
72138,,,,,Drama,,,,,,,,,,,,,,Foreign,    Drama              Foreign upper class nudist camp factory naivety trade union satire sequel social satire working class class differences weapons manufacturer ,I'm All Right Jack,34783,5.573,9060,upper class nudist camp factory naivety trade union satire sequel social satire working class class differences weapons manufacturer 
98046,Action,,,,,,,,,,,,,,,,,,English,Action                  English based on novel or book castle battle of the bulge ,Castle Keep,45522,4.616,13580,based on novel or book castle battle of the bulge 
155821,,,,,Drama,,,,,,,,,,,,,,Foreign,,Where's Officer Tuba?,112219,7.301,24378,
31439,,,,,,,,,Horror,,,,,,,,,,English,,Angele,43900,3.695,1906,
48831,,,,,,Family,Fantasy,,,,,,,,,,,,Foreign,     Family Fantasy            Foreign noir ,Strange Triangle,25498,2.352,4524,noir 
166858,,Documentary,,,,,,,,,,,,,,,,,English,,Peacemaker,676290,4.358,26746,
104404,,,,Comedy,,,,,,,,Romance,,,,,,,Foreign,   Comedy        Romance       Foreign criminal gang nightclub singer ,The Grissom Gang,79645,4.994,14666,criminal gang nightclub singer 
194256,,,,Comedy,,,,,,,,,,,,,,,Foreign,   Comedy               Foreign painting hong kong art theft forgery ,Night Watch,38651,5.207,32747,painting hong kong art theft forgery 
160042,,,,Comedy,,,,,,,,,,,,,,,English,,Murder Ordained,357927,2.175,25261,
208064,,Documentary,,,,,,History,,,,,,TV Movie,,,,,Foreign, Documentary      History      TV Movie     Foreign foreign language rural area friends in love ,Julie and Me,125349,1.665,36031,foreign language rural area friends in love 
134144,,,,Comedy,Drama,,,,,,,Romance,,,,,,,Foreign,   Comedy Drama       Romance       Foreign prosecution petrol investigation fistfight kommissar geiger ,Flatfoot in Egypt,11160,9.931,20218,prosecution petrol investigation fistfight kommissar geiger 
76793,,,,,Drama,,,,,,,,,,,,,,English,    Drama              English world war ii ethiopia airplane crash grudging respect ,The Best of Enemies,67377,1.871,9936,world war ii ethiopia airplane crash grudging respect 
104521,,,,,Drama,,,,,,,,,TV Movie,,,,,English,    Drama         TV Movie     English vampire ,Lake of Dracula,108737,3.161,14683,vampire 
135897,Action,,,,,,,,,,,,,,Thriller,,,,Foreign,,Контрольная полоса,484216,1.645,20613,
110473,,,,Comedy,Drama,,,,,,,,,,,,,,English,,Blood Brothers,64363,4.247,15827,
159246,,,,Comedy,,,Fantasy,,,,,Romance,,,,,,,Foreign,,"It's a Mad, Mad, Mad World",154353,2.725,25066,
169977,,,,,Drama,,,,,,,Romance,,,,,,,English,    Drama       Romance       English professor hallucination haunted house supernatural ghost abandoned mine ,Nightwish,69276,4.673,27465,professor hallucination haunted house supernatural ghost abandoned mine 
101468,,,,,,,,,,,,,,,Thriller,,,,English,,Stray Cat Rock: Wild Jumbo,64721,2.321,14159,
41283,,,,Comedy,,,,,,,,,,,,,,,Foreign,   Comedy               Foreign slang language and communication ,American Spoken Here,533843,2.394,3227,slang language and communication 
60146,,,,,Drama,,,,,,,,,,,,,,Foreign,    Drama              Foreign cartoon space ,Duck Dodgers in the 24½th Century,67409,9.134,6712,cartoon space 
152413,,,,Comedy,,,,,Horror,,,,,,,,,,English,,Arjun,96112,2.397,23707,
32708,,,,Comedy,Drama,,,,,,,Romance,,,,,,,Foreign,   Comedy Drama       Romance       Foreign butler gangster police murder wrongful conviction ,Woman Wanted,242963,1.558,2062,butler gangster police murder wrongful conviction 
120524,,Documentary,,,,,,,,,,,,,,,,,English, Documentary                 English making of cinema history italian cinema ,Bertolucci secondo il cinema,564760,1.533,17702,making of cinema history italian cinema 
